-4.000000 -2.000000 1.937011
-4.000000 -1.960000 1.937013
-4.000000 -1.920000 1.937015
-4.000000 -1.880000 1.937017
-4.000000 -1.840000 1.937020
-4.000000 -1.800000 1.937023
-4.000000 -1.760000 1.937026
-4.000000 -1.720000 1.937031
-4.000000 -1.680000 1.937036
-4.000000 -1.640000 1.937043
-4.000000 -1.600000 1.937050
-4.000000 -1.560000 1.937059
-4.000000 -1.520000 1.937070
-4.000000 -1.480000 1.937082
-4.000000 -1.440000 1.937097
-4.000000 -1.400000 1.937114
-4.000000 -1.360000 1.937133
-4.000000 -1.320000 1.937156
-4.000000 -1.280000 1.937181
-4.000000 -1.240000 1.937209
-4.000000 -1.200000 1.937240
-4.000000 -1.160000 1.937273
-4.000000 -1.120000 1.937307
-4.000000 -1.080000 1.937340
-4.000000 -1.040000 1.937369
-4.000000 -1.000000 1.937391
-4.000000 -0.960000 1.937401
-4.000000 -0.920000 1.937392
-4.000000 -0.880000 1.937356
-4.000000 -0.840000 1.937288
-4.000000 -0.800000 1.937180
-4.000000 -0.760000 1.937029
-4.000000 -0.720000 1.936839
-4.000000 -0.680000 1.936621
-4.000000 -0.640000 1.936395
-4.000000 -0.600000 1.936191
-4.000000 -0.560000 1.936040
-4.000000 -0.520000 1.935967
-4.000000 -0.480000 1.935980
-4.000000 -0.440000 1.936069
-4.000000 -0.400000 1.936216
-4.000000 -0.360000 1.936404
-4.000000 -0.320000 1.936615
-4.000000 -0.280000 1.936814
-4.000000 -0.240000 1.936957
-4.000000 -0.200000 1.937020
-4.000000 -0.160000 1.937010
-4.000000 -0.120000 1.936950
-4.000000 -0.080000 1.936870
-4.000000 -0.040000 1.936776
-4.000000 0.000000 1.936683
-4.000000 0.040000 1.936629
-4.000000 0.080000 1.936626
-4.000000 0.120000 1.936681
-4.000000 0.160000 1.936748
-4.000000 0.200000 1.936785
-4.000000 0.240000 1.936783
-4.000000 0.280000 1.936733
-4.000000 0.320000 1.936713
-4.000000 0.360000 1.936729
-4.000000 0.400000 1.936729
-4.000000 0.440000 1.936751
-4.000000 0.480000 1.936737
-4.000000 0.520000 1.936726
-4.000000 0.560000 1.936739
-4.000000 0.600000 1.936738
-4.000000 0.640000 1.936731
-4.000000 0.680000 1.936740
-4.000000 0.720000 1.936732
-4.000000 0.760000 1.936736
-4.000000 0.800000 1.936736
-4.000000 0.840000 1.936733
-4.000000 0.880000 1.936735
-4.000000 0.920000 1.936736
-4.000000 0.960000 1.936734
-4.000000 1.000000 1.936735
-4.000000 1.040000 1.936735
-4.000000 1.080000 1.936737
-4.000000 1.120000 1.936737
-4.000000 1.160000 1.936736
-4.000000 1.200000 1.936736
-4.000000 1.240000 1.936735
-4.000000 1.280000 1.936737
-4.000000 1.320000 1.936733
-4.000000 1.360000 1.936734
-4.000000 1.400000 1.936733
-4.000000 1.440000 1.936739
-4.000000 1.480000 1.936738
-4.000000 1.520000 1.936738
-4.000000 1.560000 1.936731
-4.000000 1.600000 1.936737
-4.000000 1.640000 1.936728
-4.000000 1.680000 1.936737
-4.000000 1.720000 1.936735
-4.000000 1.760000 1.936736
-4.000000 1.800000 1.936735
-4.000000 1.840000 1.936738
-4.000000 1.880000 1.936739
-4.000000 1.920000 1.936729
-4.000000 1.960000 1.936736
-4.000000 2.000000 1.936740
-3.960000 -2.000000 1.937012
-3.960000 -1.960000 1.937014
-3.960000 -1.920000 1.937016
-3.960000 -1.880000 1.937018
-3.960000 -1.840000 1.937021
-3.960000 -1.800000 1.937024
-3.960000 -1.760000 1.937029
-3.960000 -1.720000 1.937034
-3.960000 -1.680000 1.937039
-3.960000 -1.640000 1.937046
-3.960000 -1.600000 1.937055
-3.960000 -1.560000 1.937064
-3.960000 -1.520000 1.937076
-3.960000 -1.480000 1.937090
-3.960000 -1.440000 1.937106
-3.960000 -1.400000 1.937124
-3.960000 -1.360000 1.937146
-3.960000 -1.320000 1.937170
-3.960000 -1.280000 1.937198
-3.960000 -1.240000 1.937229
-3.960000 -1.200000 1.937263
-3.960000 -1.160000 1.937299
-3.960000 -1.120000 1.937336
-3.960000 -1.080000 1.937373
-3.960000 -1.040000 1.937405
-3.960000 -1.000000 1.937429
-3.960000 -0.960000 1.937439
-3.960000 -0.920000 1.937429
-3.960000 -0.880000 1.937391
-3.960000 -0.840000 1.937315
-3.960000 -0.800000 1.937197
-3.960000 -0.760000 1.937032
-3.960000 -0.720000 1.936824
-3.960000 -0.680000 1.936584
-3.960000 -0.640000 1.936337
-3.960000 -0.600000 1.936113
-3.960000 -0.560000 1.935948
-3.960000 -0.520000 1.935867
-3.960000 -0.480000 1.935881
-3.960000 -0.440000 1.935979
-3.960000 -0.400000 1.936140
-3.960000 -0.360000 1.936347
-3.960000 -0.320000 1.936577
-3.960000 -0.280000 1.936796
-3.960000 -0.240000 1.936952
-3.960000 -0.200000 1.937021
-3.960000 -0.160000 1.937011
-3.960000 -0.120000 1.936945
-3.960000 -0.080000 1.936857
-3.960000 -0.040000 1.936754
-3.960000 0.000000 1.936653
-3.960000 0.040000 1.936593
-3.960000 0.080000 1.936589
-3.960000 0.120000 1.936649
-3.960000 0.160000 1.936724
-3.960000 0.200000 1.936764
-3.960000 0.240000 1.936762
-3.960000 0.280000 1.936707
-3.960000 0.320000 1.936685
-3.960000 0.360000 1.936703
-3.960000 0.400000 1.936702
-3.960000 0.440000 1.936727
-3.960000 0.480000 1.936711
-3.960000 0.520000 1.936700
-3.960000 0.560000 1.936714
-3.960000 0.600000 1.936713
-3.960000 0.640000 1.936705
-3.960000 0.680000 1.936715
-3.960000 0.720000 1.936706
-3.960000 0.760000 1.936710
-3.960000 0.800000 1.936711
-3.960000 0.840000 1.936707
-3.960000 0.880000 1.936709
-3.960000 0.920000 1.936710
-3.960000 0.960000 1.936709
-3.960000 1.000000 1.936709
-3.960000 1.040000 1.936709
-3.960000 1.080000 1.936711
-3.960000 1.120000 1.936711
-3.960000 1.160000 1.936710
-3.960000 1.200000 1.936710
-3.960000 1.240000 1.936710
-3.960000 1.280000 1.936711
-3.960000 1.320000 1.936707
-3.960000 1.360000 1.936708
-3.960000 1.400000 1.936707
-3.960000 1.440000 1.936713
-3.960000 1.480000 1.936712
-3.960000 1.520000 1.936712
-3.960000 1.560000 1.936705
-3.960000 1.600000 1.936711
-3.960000 1.640000 1.936702
-3.960000 1.680000 1.936711
-3.960000 1.720000 1.936709
-3.960000 1.760000 1.936710
-3.960000 1.800000 1.936710
-3.960000 1.840000 1.936712
-3.960000 1.880000 1.936713
-3.960000 1.920000 1.936702
-3.960000 1.960000 1.936711
-3.960000 2.000000 1.936714
-3.920000 -2.000000 1.937013
-3.920000 -1.960000 1.937015
-3.920000 -1.920000 1.937017
-3.920000 -1.880000 1.937020
-3.920000 -1.840000 1.937023
-3.920000 -1.800000 1.937026
-3.920000 -1.760000 1.937031
-3.920000 -1.720000 1.937036
-3.920000 -1.680000 1.937043
-3.920000 -1.640000 1.937050
-3.920000 -1.600000 1.937060
-3.920000 -1.560000 1.937070
-3.920000 -1.520000 1.937083
-3.920000 -1.480000 1.937098
-3.920000 -1.440000 1.937116
-3.920000 -1.400000 1.937136
-3.920000 -1.360000 1.937159
-3.920000 -1.320000 1.937186
-3.920000 -1.280000 1.937217
-3.920000 -1.240000 1.937251
-3.920000 -1.200000 1.937288
-3.920000 -1.160000 1.937328
-3.920000 -1.120000 1.937369
-3.920000 -1.080000 1.937408
-3.920000 -1.040000 1.937444
-3.920000 -1.000000 1.937470
-3.920000 -0.960000 1.937481
