-4.000000 -2.000000 8.928092
-4.000000 -1.960000 8.928314
-4.000000 -1.920000 8.928061
-4.000000 -1.880000 8.927641
-4.000000 -1.840000 8.927384
-4.000000 -1.800000 8.927269
-4.000000 -1.760000 8.927381
-4.000000 -1.720000 8.927310
-4.000000 -1.680000 8.927170
-4.000000 -1.640000 8.927130
-4.000000 -1.600000 8.927541
-4.000000 -1.560000 8.928023
-4.000000 -1.520000 8.927623
-4.000000 -1.480000 8.926784
-4.000000 -1.440000 8.927268
-4.000000 -1.400000 8.928082
-4.000000 -1.360000 8.927185
-4.000000 -1.320000 8.927200
-4.000000 -1.280000 8.927741
-4.000000 -1.240000 8.927307
-4.000000 -1.200000 8.927418
-4.000000 -1.160000 8.927456
-4.000000 -1.120000 8.927483
-4.000000 -1.080000 8.927371
-4.000000 -1.040000 8.927532
-4.000000 -1.000000 8.927428
-4.000000 -0.960000 8.927397
-4.000000 -0.920000 8.927420
-4.000000 -0.880000 8.927423
-4.000000 -0.840000 8.927415
-4.000000 -0.800000 8.927421
-4.000000 -0.760000 8.927440
-4.000000 -0.720000 8.927432
-4.000000 -0.680000 8.927431
-4.000000 -0.640000 8.927434
-4.000000 -0.600000 8.927434
-4.000000 -0.560000 8.927428
-4.000000 -0.520000 8.927432
-4.000000 -0.480000 8.927440
-4.000000 -0.440000 8.927435
-4.000000 -0.400000 8.927430
-4.000000 -0.360000 8.927433
-4.000000 -0.320000 8.927440
-4.000000 -0.280000 8.927439
-4.000000 -0.240000 8.927431
-4.000000 -0.200000 8.927435
-4.000000 -0.160000 8.927452
-4.000000 -0.120000 8.927431
-4.000000 -0.080000 8.927388
-4.000000 -0.040000 8.927426
-4.000000 0.000000 8.927443
-4.000000 0.040000 8.927414
-4.000000 0.080000 8.927426
-4.000000 0.120000 8.927428
-4.000000 0.160000 8.927433
-4.000000 0.200000 8.927435
-4.000000 0.240000 8.927434
-4.000000 0.280000 8.927434
-4.000000 0.320000 8.927434
-4.000000 0.360000 8.927434
-4.000000 0.400000 8.927434
-4.000000 0.440000 8.927434
-4.000000 0.480000 8.927434
-4.000000 0.520000 8.927434
-4.000000 0.560000 8.927434
-4.000000 0.600000 8.927434
-4.000000 0.640000 8.927434
-4.000000 0.680000 8.927434
-4.000000 0.720000 8.927434
-4.000000 0.760000 8.927434
-4.000000 0.800000 8.927434
-4.000000 0.840000 8.927434
-4.000000 0.880000 8.927434
-4.000000 0.920000 8.927434
-4.000000 0.960000 8.927434
-4.000000 1.000000 8.927434
-4.000000 1.040000 8.927434
-4.000000 1.080000 8.927434
-4.000000 1.120000 8.927434
-4.000000 1.160000 8.927434
-4.000000 1.200000 8.927434
-4.000000 1.240000 8.927434
-4.000000 1.280000 8.927434
-4.000000 1.320000 8.927434
-4.000000 1.360000 8.927434
-4.000000 1.400000 8.927434
-4.000000 1.440000 8.927434
-4.000000 1.480000 8.927434
-4.000000 1.520000 8.927434
-4.000000 1.560000 8.927434
-4.000000 1.600000 8.927434
-4.000000 1.640000 8.927434
-4.000000 1.680000 8.927434
-4.000000 1.720000 8.927434
-4.000000 1.760000 8.927434
-4.000000 1.800000 8.927434
-4.000000 1.840000 8.927434
-4.000000 1.880000 8.927434
-4.000000 1.920000 8.927434
-4.000000 1.960000 8.927434
-4.000000 2.000000 8.927434
-3.960000 -2.000000 8.927999
-3.960000 -1.960000 8.928243
-3.960000 -1.920000 8.927965
-3.960000 -1.880000 8.927505
-3.960000 -1.840000 8.927223
-3.960000 -1.800000 8.927097
-3.960000 -1.760000 8.927220
-3.960000 -1.720000 8.927142
-3.960000 -1.680000 8.926988
-3.960000 -1.640000 8.926945
-3.960000 -1.600000 8.927395
-3.960000 -1.560000 8.927924
-3.960000 -1.520000 8.927485
-3.960000 -1.480000 8.926565
-3.960000 -1.440000 8.927096
-3.960000 -1.400000 8.927988
-3.960000 -1.360000 8.927005
-3.960000 -1.320000 8.927022
-3.960000 -1.280000 8.927614
-3.960000 -1.240000 8.927139
-3.960000 -1.200000 8.927260
-3.960000 -1.160000 8.927302
-3.960000 -1.120000 8.927331
-3.960000 -1.080000 8.927208
-3.960000 -1.040000 8.927385
-3.960000 -1.000000 8.927272
-3.960000 -0.960000 8.927237
-3.960000 -0.920000 8.927262
-3.960000 -0.880000 8.927266
-3.960000 -0.840000 8.927257
-3.960000 -0.800000 8.927263
-3.960000 -0.760000 8.927284
-3.960000 -0.720000 8.927276
-3.960000 -0.680000 8.927275
-3.960000 -0.640000 8.927277
-3.960000 -0.600000 8.927278
-3.960000 -0.560000 8.927272
-3.960000 -0.520000 8.927276
-3.960000 -0.480000 8.927285
-3.960000 -0.440000 8.927279
-3.960000 -0.400000 8.927274
-3.960000 -0.360000 8.927276
-3.960000 -0.320000 8.927284
-3.960000 -0.280000 8.927283
-3.960000 -0.240000 8.927274
-3.960000 -0.200000 8.927279
-3.960000 -0.160000 8.927297
-3.960000 -0.120000 8.927274
-3.960000 -0.080000 8.927228
-3.960000 -0.040000 8.927270
-3.960000 0.000000 8.927288
-3.960000 0.040000 8.927256
-3.960000 0.080000 8.927269
-3.960000 0.120000 8.927272
-3.960000 0.160000 8.927277
-3.960000 0.200000 8.927279
-3.960000 0.240000 8.927278
-3.960000 0.280000 8.927278
-3.960000 0.320000 8.927278
-3.960000 0.360000 8.927278
-3.960000 0.400000 8.927278
-3.960000 0.440000 8.927278
-3.960000 0.480000 8.927278
-3.960000 0.520000 8.927278
-3.960000 0.560000 8.927278
-3.960000 0.600000 8.927278
-3.960000 0.640000 8.927278
-3.960000 0.680000 8.927278
-3.960000 0.720000 8.927278
-3.960000 0.760000 8.927278
-3.960000 0.800000 8.927278
-3.960000 0.840000 8.927278
-3.960000 0.880000 8.927278
-3.960000 0.920000 8.927278
-3.960000 0.960000 8.927278
-3.960000 1.000000 8.927278
-3.960000 1.040000 8.927278
-3.960000 1.080000 8.927278
-3.960000 1.120000 8.927278
-3.960000 1.160000 8.927278
-3.960000 1.200000 8.927278
-3.960000 1.240000 8.927278
-3.960000 1.280000 8.927278
