-4.000000 -2.000000 31.310546
-4.000000 -1.960000 31.307672
-4.000000 -1.920000 31.306728
-4.000000 -1.880000 31.306448
-4.000000 -1.840000 31.305407
-4.000000 -1.800000 31.303681
-4.000000 -1.760000 31.301002
-4.000000 -1.720000 31.299112
-4.000000 -1.680000 31.297753
-4.000000 -1.640000 31.296323
-4.000000 -1.600000 31.293524
-4.000000 -1.560000 31.290904
-4.000000 -1.520000 31.292467
-4.000000 -1.480000 31.296482
-4.000000 -1.440000 31.295543
-4.000000 -1.400000 31.293460
-4.000000 -1.360000 31.298839
-4.000000 -1.320000 31.300865
-4.000000 -1.280000 31.300266
-4.000000 -1.240000 31.303595
-4.000000 -1.200000 31.304438
-4.000000 -1.160000 31.305116
-4.000000 -1.120000 31.305727
-4.000000 -1.080000 31.306264
-4.000000 -1.040000 31.305375
-4.000000 -1.000000 31.305185
-4.000000 -0.960000 31.304706
-4.000000 -0.920000 31.304229
-4.000000 -0.880000 31.303885
-4.000000 -0.840000 31.303548
-4.000000 -0.800000 31.303326
-4.000000 -0.760000 31.303198
-4.000000 -0.720000 31.303445
-4.000000 -0.680000 31.303805
-4.000000 -0.640000 31.304142
-4.000000 -0.600000 31.304075
-4.000000 -0.560000 31.303821
-4.000000 -0.520000 31.303730
-4.000000 -0.480000 31.303638
-4.000000 -0.440000 31.303665
-4.000000 -0.400000 31.303908
-4.000000 -0.360000 31.303786
-4.000000 -0.320000 31.303702
-4.000000 -0.280000 31.303747
-4.000000 -0.240000 31.303994
-4.000000 -0.200000 31.303744
-4.000000 -0.160000 31.303798
-4.000000 -0.120000 31.303866
-4.000000 -0.080000 31.304017
-4.000000 -0.040000 31.303823
-4.000000 0.000000 31.303827
-4.000000 0.040000 31.303870
-4.000000 0.080000 31.303917
-4.000000 0.120000 31.303698
-4.000000 0.160000 31.303801
-4.000000 0.200000 31.303935
-4.000000 0.240000 31.303747
-4.000000 0.280000 31.303752
-4.000000 0.320000 31.303758
-4.000000 0.360000 31.303729
-4.000000 0.400000 31.303852
-4.000000 0.440000 31.303832
-4.000000 0.480000 31.303763
-4.000000 0.520000 31.303797
-4.000000 0.560000 31.303752
-4.000000 0.600000 31.303753
-4.000000 0.640000 31.303774
-4.000000 0.680000 31.303756
-4.000000 0.720000 31.303758
-4.000000 0.760000 31.303762
-4.000000 0.800000 31.303816
-4.000000 0.840000 31.303855
-4.000000 0.880000 31.303745
-4.000000 0.920000 31.304070
-4.000000 0.960000 31.303901
-4.000000 1.000000 31.303711
-4.000000 1.040000 31.303682
-4.000000 1.080000 31.303682
-4.000000 1.120000 31.303715
-4.000000 1.160000 31.303783
-4.000000 1.200000 31.303798
-4.000000 1.240000 31.303841
-4.000000 1.280000 31.303840
-4.000000 1.320000 31.303804
-4.000000 1.360000 31.303835
-4.000000 1.400000 31.303817
-4.000000 1.440000 31.303726
-4.000000 1.480000 31.303769
-4.000000 1.520000 31.303708
-4.000000 1.560000 31.303803
-4.000000 1.600000 31.303826
-4.000000 1.640000 31.303804
-4.000000 1.680000 31.303858
-4.000000 1.720000 31.303795
-4.000000 1.760000 31.303785
-4.000000 1.800000 31.303820
-4.000000 1.840000 31.303789
-4.000000 1.880000 31.303795
-4.000000 1.920000 31.303794
-4.000000 1.960000 31.303849
-4.000000 2.000000 31.303812
-3.960000 -2.000000 31.310409
-3.960000 -1.960000 31.307258
-3.960000 -1.920000 31.306223
-3.960000 -1.880000 31.305916
-3.960000 -1.840000 31.304775
